sep=;
Version CSV1|Tool WEBBOX|Linebreaks CR/LF|Delimiter semicolon|Decimalpoint comma|Precision 2

;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;SN: 2002025690 (Mono Silicon);SN: 2002025690 (Mono Silicon);SN: 2002025690 (Mono Silicon);SN: 2002025690 (Mono Silicon);SN: 2002025690 (Mono Silicon);SN: 2002025690 (Mono Silicon);SN: 2002025690 (Mono Silicon);SN: 2002025690 (Mono Silicon);SN: 2002025690 (Mono Silicon);SN: 2002025690 (Mono Silicon);SN: 2002025690 (Mono Silicon);SN: 2002025690 (Mono Silicon);SN: 2002025690 (Mono Silicon);SN: 2002025690 (Mono Silicon);SN: 2002025691 (Sanyo Hybrid HIT);SN: 2002025691 (Sanyo Hybrid HIT);SN: 2002025691 (Sanyo Hybrid HIT);SN: 2002025691 (Sanyo Hybrid HIT);SN: 2002025691 (Sanyo Hybrid HIT);SN: 2002025691 (Sanyo Hybrid HIT);SN: 2002025691 (Sanyo Hybrid HIT);SN: 2002025691 (Sanyo Hybrid HIT);SN: 2002025691 (Sanyo Hybrid HIT);SN: 2002025691 (Sanyo Hybrid HIT);SN: 2002025691 (Sanyo Hybrid HIT);SN: 2002025691 (Sanyo Hybrid HIT);SN: 2002025691 (Sanyo Hybrid HIT);SN: 2002025691 (Sanyo Hybrid HIT);SN: 2002025693 (SulfurCell CiS Thin film);SN: 2002025693 (SulfurCell CiS Thin film);SN: 2002025693 (SulfurCell CiS Thin film);SN: 2002025693 (SulfurCell CiS Thin film);SN: 2002025693 (SulfurCell CiS Thin film);SN: 2002025693 (SulfurCell CiS Thin film);SN: 2002025693 (SulfurCell CiS Thin film);SN: 2002025693 (SulfurCell CiS Thin film);SN: 2002025693 (SulfurCell CiS Thin film);SN: 2002025693 (SulfurCell CiS Thin film);SN: 2002025693 (SulfurCell CiS Thin film);SN: 2002025693 (SulfurCell CiS Thin film);SN: 2002025693 (SulfurCell CiS Thin film);SN: 2002025693 (SulfurCell CiS Thin film);SN: 2002025697 (Poly Silicon);SN: 2002025697 (Poly Silicon);SN: 2002025697 (Poly Silicon);SN: 2002025697 (Poly Silicon);SN: 2002025697 (Poly Silicon);SN: 2002025697 (Poly Silicon);SN: 2002025697 (Poly Silicon);SN: 2002025697 (Poly Silicon);SN: 2002025697 (Poly Silicon);SN: 2002025697 (Poly Silicon);SN: 2002025697 (Poly Silicon);SN: 2002025697 (Poly Silicon);SN: 2002025697 (Poly Silicon);SN: 2002025697 (Poly Silicon);SN: 2002025715 (Amorphous);SN: 2002025715 (Amorphous);SN: 2002025715 (Amorphous);SN: 2002025715 (Amorphous);SN: 2002025715 (Amorphous);SN: 2002025715 (Amorphous);SN: 2002025715 (Amorphous);SN: 2002025715 (Amorphous);SN: 2002025715 (Amorphous);SN: 2002025715 (Amorphous);SN: 2002025715 (Amorphous);SN: 2002025715 (Amorphous);SN: 2002025715 (Amorphous);SN: 2002025715 (Amorphous);SN: 2000352583 (Amorphous old);SN: 2000352583 (Amorphous old);SN: 2000352583 (Amorphous old);SN: 2000352583 (Amorphous old);SN: 2000352583 (Amorphous old);SN: 2000352583 (Amorphous old);SN: 2000352583 (Amorphous old);SN: 2000352583 (Amorphous old);SN: 2000352583 (Amorphous old);SN: 2000352583 (Amorphous old);SN: 2000352583 (Amorphous old);SN: 2000352583 (Amorphous old);SN: 2000352583 (Amorphous old);SN: 2000352583 (Amorphous old);SN: 2000352586 (Poly Silicon Old);SN: 2000352586 (Poly Silicon Old);SN: 2000352586 (Poly Silicon Old);SN: 2000352586 (Poly Silicon Old);SN: 2000352586 (Poly Silicon Old);SN: 2000352586 (Poly Silicon Old);SN: 2000352586 (Poly Silicon Old);SN: 2000352586 (Poly Silicon Old);SN: 2000352586 (Poly Silicon Old);SN: 2000352586 (Poly Silicon Old);SN: 2000352586 (Poly Silicon Old);SN: 2000352586 (Poly Silicon Old);SN: 2000352586 (Poly Silicon Old);SN: 2000352586 (Poly Silicon Old);SN: 24108 (Poly Silicon Sensorbox);SN: 24108 (Poly Silicon Sensorbox);SN: 24108 (Poly Silicon Sensorbox);SN: 24108 (Poly Silicon Sensorbox);SN: 24108 (Poly Silicon Sensorbox);SN: 25449 (Sanyo Sensorbox);SN: 25449 (Sanyo Sensorbox);SN: 25449 (Sanyo Sensorbox);SN: 25449 (Sanyo Sensorbox);SN: 25449 (Sanyo Sensorbox);SN: 25464 (SulfurCell Sensorbox);SN: 25464 (SulfurCell Sensorbox);SN: 25464 (SulfurCell Sensorbox);SN: 25464 (SulfurCell Sensorbox);SN: 25464 (SulfurCell Sensorbox);SN: 25562 (Amorphous sensorbox);SN: 25562 (Amorphous sensorbox);SN: 25562 (Amorphous sensorbox);SN: 25562 (Amorphous sensorbox);SN: 25562 (Amorphous sensorbox)
11.01.2014 20:05;;;0,00;-198,10;0,00;;;;;;25,80;72376,92;91401,66;59555,85;25701,00;Ok;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,00;26,60;0,00;25,70;Ok;0,00;-273,10;0,00;25,30;Ok;0,00;-273,10;0,00;27,30;Ok;0,00;-273,10;0,00;25,10;Ok
11.01.2014 20:10;;;0,00;-198,10;0,00;;;;;;25,80;72376,92;91401,66;59555,85;25701,00;Ok;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,00;26,60;0,00;25,80;Ok;0,00;-273,10;0,00;25,10;Ok;0,00;-273,10;0,00;27,20;Ok;0,00;-273,10;0,00;25,10;Ok
11.01.2014 20:15;;;0,00;-198,10;0,00;;;;;;25,80;72376,92;91401,66;59555,85;25701,00;Ok;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,00;26,60;0,00;25,70;Ok;0,00;-273,10;0,00;25,00;Ok;0,00;-273,10;0,00;27,30;Ok;0,00;-273,10;0,00;25,20;Ok
11.01.2014 20:20;;;0,00;-198,10;0,00;;;;;;25,80;72376,92;91401,66;59555,85;25701,00;Ok;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,00;26,60;0,00;25,70;Ok;0,00;-273,10;0,00;25,00;Ok;0,00;-273,10;0,00;27,30;Ok;0,00;-273,10;0,00;25,20;Ok
11.01.2014 20:25;;;0,00;-198,10;0,00;;;;;;25,90;72376,92;91401,66;59555,85;25701,00;Ok;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,00;26,60;0,00;25,90;Ok;0,00;-273,10;0,00;25,30;Ok;0,00;-273,10;0,00;27,30;Ok;0,00;-273,10;0,00;25,20;Ok
11.01.2014 20:30;;;0,00;-198,10;0,00;;;;;;26,00;72376,92;91401,66;59555,85;25701,00;Ok;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,00;26,60;0,00;25,90;Ok;0,00;-273,10;0,00;25,50;Ok;0,00;-273,10;0,00;27,40;Ok;0,00;-273,10;0,00;25,20;Ok
11.01.2014 20:35;;;0,00;-198,10;0,00;;;;;;26,10;72376,92;91401,66;59555,85;25701,00;Ok;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,00;26,60;0,00;25,90;Ok;0,00;-273,10;0,00;25,70;Ok;0,00;-273,10;0,00;27,50;Ok;0,00;-273,10;0,00;25,30;Ok
11.01.2014 20:40;;;0,00;-198,10;0,00;;;;;;26,10;72376,92;91401,66;59555,85;25701,00;Ok;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,00;26,60;0,00;25,90;Ok;0,00;-273,10;0,00;25,60;Ok;0,00;-273,10;0,00;27,50;Ok;0,00;-273,10;0,00;25,40;Ok
11.01.2014 20:45;;;0,00;-198,10;0,00;;;;;;26,10;72376,92;91401,66;59555,85;25701,00;Ok;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,00;26,70;0,00;26,10;Ok;0,00;-273,10;0,00;25,60;Ok;0,00;-273,10;0,00;27,60;Ok;0,00;-273,10;0,00;25,40;Ok
11.01.2014 20:50;;;0,00;-198,10;0,00;;;;;;26,20;72376,92;91401,66;59555,85;25701,00;Ok;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,02;26,70;0,00;26,20;Ok;0,00;-273,10;1,00;25,70;Ok;0,00;-273,10;0,00;27,60;Ok;0,00;-273,10;0,00;25,40;Ok
11.01.2014 20:55;;;0,00;-198,10;0,00;;;;;;26,40;72376,92;91401,66;59555,85;25701,00;Ok;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,02;26,70;0,00;26,40;Ok;0,00;-273,10;0,00;25,90;Ok;0,00;-273,10;0,00;27,70;Ok;0,00;-273,10;0,00;25,60;Ok
11.01.2014 21:00;;;0,02;-198,10;0,00;;;;;;26,50;72376,92;91401,66;59555,85;25701,00;Ok;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,08;26,70;0,00;26,50;Ok;0,00;-273,10;0,00;26,30;Ok;0,00;-273,10;0,00;27,80;Ok;0,00;-273,10;0,00;25,70;Ok
11.01.2014 21:05;;;0,03;-198,10;0,00;;;;;;26,70;72376,92;91401,66;59555,85;25701,00;Ok;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,15;26,80;0,00;26,60;Ok;0,00;-273,10;0,00;26,40;Ok;0,00;-273,10;0,00;28,00;Ok;0,00;-273,10;0,00;25,80;Ok
11.01.2014 21:10;;;0,00;-198,10;0,00;;;;;;26,70;72376,92;91401,66;59555,85;25701,00;Ok;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,00;26,80;0,00;26,70;Ok;0,00;-273,10;0,00;26,30;Ok;0,00;-273,10;0,00;28,10;Ok;0,00;-273,10;0,00;25,90;Ok
11.01.2014 21:15;;;0,00;-198,10;0,00;;;;;;26,80;72376,92;91401,66;59555,85;25701,00;Ok;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,00;26,70;0,00;26,70;Ok;0,00;-273,10;0,00;26,50;Ok;0,00;-273,10;0,00;28,20;Ok;0,00;-273,10;0,00;26,00;Ok
11.01.2014 21:20;;;0,00;-198,10;0,00;;;;;;26,90;72376,92;91401,66;59555,85;25701,00;Ok;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,00;26,70;0,00;26,70;Ok;0,00;-273,10;0,00;26,50;Ok;0,00;-273,10;0,00;28,30;Ok;0,00;-273,10;0,00;26,20;Ok
11.01.2014 21:25;;;0,00;-198,10;0,00;;;;;;27,10;72376,92;91401,66;59555,85;25701,00;Ok;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,02;26,70;0,00;26,80;Ok;0,00;-273,10;0,00;26,90;Ok;0,00;-273,10;0,00;28,40;Ok;0,00;-273,10;0,00;26,30;Ok
11.01.2014 21:30;;;0,00;-198,10;0,00;;;;;;27,10;72376,92;91401,66;59555,85;25701,00;Ok;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,00;26,80;0,00;26,80;Ok;0,00;-273,10;1,00;27,00;Ok;0,00;-273,10;0,00;28,40;Ok;0,00;-273,10;0,00;26,40;Ok
11.01.2014 21:35;;;0,00;-198,10;0,00;;;;;;27,10;72376,92;91401,66;59555,85;25701,00;Ok;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,03;26,80;0,00;26,90;Ok;0,00;-273,10;0,00;26,90;Ok;0,00;-273,10;0,00;28,40;Ok;0,00;-273,10;0,00;26,40;Ok
11.01.2014 21:40;;;0,00;-198,10;0,00;;;;;;27,10;72376,92;91401,66;59555,85;25701,00;Ok;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,00;26,80;0,00;26,90;Ok;0,00;-273,10;0,00;26,90;Ok;0,00;-273,10;0,00;28,40;Ok;0,00;-273,10;0,00;26,40;Ok
11.01.2014 21:45;;;0,00;-198,10;0,00;;;;;;27,10;72376,92;91401,66;59555,85;25701,00;Ok;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,00;26,70;0,00;26,80;Ok;0,00;-273,10;0,00;26,90;Ok;0,00;-273,10;0,00;28,40;Ok;0,00;-273,10;0,00;26,40;Ok
11.01.2014 21:50;;;0,00;-198,10;0,00;;;;;;27,00;72376,92;91401,66;59555,85;25701,00;Ok;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,00;26,60;0,00;26,70;Ok;0,00;-273,10;0,00;26,80;Ok;0,00;-273,10;0,00;28,40;Ok;0,00;-273,10;0,00;26,40;Ok
11.01.2014 21:55;;;0,00;-198,20;0,00;;;;;;26,90;72376,92;91401,66;59555,85;25701,00;Ok;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,00;26,50;0,00;26,50;Ok;0,00;-273,10;0,00;26,70;Ok;0,00;-273,10;0,00;28,30;Ok;0,00;-273,10;0,00;26,30;Ok
11.01.2014 22:00;;;0,00;-198,20;0,00;;;;;;26,80;72376,92;91401,66;59555,85;25701,00;Ok;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,00;26,50;0,00;26,40;Ok;0,00;-273,10;0,00;26,70;Ok;0,00;-273,10;0,00;28,10;Ok;0,00;-273,10;0,00;26,30;Ok
11.01.2014 22:05;;;0,00;-198,20;0,00;;;;;;26,70;72376,92;91401,66;59555,85;25701,00;Ok;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,00;26,40;0,00;26,30;Ok;0,00;-273,10;0,00;26,60;Ok;0,00;-273,10;0,00;28,00;Ok;0,00;-273,10;0,00;26,20;Ok
11.01.2014 22:10;;;0,00;-198,20;0,00;;;;;;26,60;72376,92;91401,66;59555,85;25701,00;Ok;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,00;26,40;0,00;26,20;Ok;0,00;-273,10;0,00;26,50;Ok;0,00;-273,10;0,00;27,90;Ok;0,00;-273,10;0,00;26,10;Ok
11.01.2014 22:15;;;0,00;-198,20;0,00;;;;;;26,60;72376,92;91401,66;59555,85;25701,00;Ok;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,00;26,40;0,00;26,10;Ok;0,00;-273,10;0,00;26,50;Ok;0,00;-273,10;0,00;27,80;Ok;0,00;-273,10;0,00;26,00;Ok
11.01.2014 22:20;;;0,00;-198,20;0,00;;;;;;26,40;72376,92;91401,66;59555,85;25701,00;Ok;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,00;26,40;0,00;25,90;Ok;0,00;-273,10;0,00;26,40;Ok;0,00;-273,10;0,00;27,60;Ok;0,00;-273,10;0,00;25,90;Ok
11.01.2014 22:25;;;0,00;-198,20;0,00;;;;;;26,20;72376,92;91401,66;59555,85;25701,00;Ok;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,00;26,30;0,00;25,80;Ok;0,00;-273,10;0,00;26,10;Ok;0,00;-273,10;0,00;27,40;Ok;0,00;-273,10;0,00;25,70;Ok
11.01.2014 22:30;;;0,00;-198,20;0,00;;;;;;26,00;72376,92;91401,66;59555,85;25701,00;Ok;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,00;26,20;0,00;25,60;Ok;0,00;-273,10;0,00;25,70;Ok;0,00;-273,10;0,00;27,20;Ok;0,00;-273,10;0,00;25,50;Ok
11.01.2014 22:35;;;0,00;-198,30;0,00;;;;;;25,80;72376,92;91401,66;59555,85;25701,00;Ok;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,00;26,10;0,00;25,40;Ok;0,00;-273,10;0,00;25,50;Ok;0,00;-273,10;0,00;27,00;Ok;0,00;-273,10;0,00;25,30;Ok
11.01.2014 22:40;;;0,00;-198,30;0,00;;;;;;25,60;72376,92;91401,66;59555,85;25701,00;Ok;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,00;26,10;0,00;25,30;Ok;0,00;-273,10;0,00;25,20;Ok;0,00;-273,10;0,00;26,90;Ok;0,00;-273,10;0,00;25,10;Ok
11.01.2014 22:45;;;0,00;-198,30;0,00;;;;;;25,40;72376,92;91401,66;59555,85;25701,00;Ok;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,00;26,10;0,00;25,10;Ok;0,00;-273,10;0,00;25,00;Ok;0,00;-273,10;0,00;26,70;Ok;0,00;-273,10;0,00;25,00;Ok
11.01.2014 22:50;;;0,00;-198,30;0,00;;;;;;25,30;72376,92;91401,66;59555,85;25701,00;Ok;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,00;26,10;0,00;25,10;Ok;0,00;-273,10;0,00;24,80;Ok;0,00;-273,10;0,00;26,60;Ok;0,00;-273,10;0,00;24,90;Ok
11.01.2014 22:55;;;0,00;-198,30;0,00;;;;;;25,30;72376,92;91401,66;59555,85;25701,00;Ok;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,00;26,00;0,00;25,10;Ok;0,00;-273,10;0,00;24,80;Ok;0,00;-273,10;0,00;26,60;Ok;0,00;-273,10;0,00;24,90;Ok
11.01.2014 23:00;;;0,02;-198,30;0,00;;;;;;25,30;72376,92;91401,66;59555,85;25701,00;Ok;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,09;26,00;0,00;25,10;Ok;0,00;-273,10;0,00;24,80;Ok;0,00;-273,10;0,00;26,60;Ok;0,00;-273,10;0,00;25,00;Ok
11.01.2014 23:05;;;0,03;-198,30;0,00;;;;;;25,40;72376,92;91401,66;59555,85;25701,00;Ok;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,15;26,10;0,00;25,30;Ok;0,00;-273,10;0,00;24,90;Ok;0,00;-273,10;0,00;26,70;Ok;0,00;-273,10;0,00;25,00;Ok
11.01.2014 23:10;;;0,06;-198,20;0,00;;;;;;25,50;72376,92;91401,66;59555,85;25701,00;Ok;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,26;26,20;0,00;25,30;Ok;0,00;-273,10;0,00;25,10;Ok;0,00;-273,10;0,00;26,70;Ok;0,00;-273,10;0,00;25,00;Ok
11.01.2014 23:15;;;0,15;-198,20;0,00;;;;;;25,60;72376,92;91401,66;59555,85;25701,00;Ok;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,62;26,20;0,00;25,40;Ok;0,00;-273,10;1,00;25,20;Ok;0,00;-273,10;0,00;26,80;Ok;0,00;-273,10;0,00;25,00;Ok
11.01.2014 23:20;;;0,22;-198,20;0,00;;;;;;25,70;72376,92;91401,66;59555,85;25701,00;Ok;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,89;26,20;0,00;25,60;Ok;0,00;-273,10;0,00;25,40;Ok;0,00;-273,10;0,00;26,80;Ok;0,00;-273,10;0,00;25,00;Ok
11.01.2014 23:25;;;0,30;-198,20;0,00;;;;;;25,70;72376,92;91401,66;59555,85;25701,00;Ok;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,22;26,20;0,00;25,60;Ok;0,00;-273,10;0,00;25,50;Ok;0,00;-273,10;0,00;26,90;Ok;0,00;-273,10;0,00;25,10;Ok
11.01.2014 23:30;;;0,38;-198,20;0,00;;;;;;25,80;72376,92;91401,66;59555,85;25701,00;Ok;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,52;26,20;0,00;25,60;Ok;0,00;-273,10;0,00;25,50;Ok;0,00;-273,10;0,00;27,00;Ok;0,00;-273,10;0,00;25,10;Ok
11.01.2014 23:35;;;0,40;-198,20;0,00;;;;;;25,70;72376,92;91401,66;59555,85;25701,00;Ok;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,60;26,20;0,00;25,60;Ok;0,00;-273,10;0,00;25,40;Ok;0,00;-273,10;0,00;26,90;Ok;0,00;-273,10;0,00;25,10;Ok
11.01.2014 23:40;;;0,28;-198,30;0,00;;;;;;25,60;72376,92;91401,66;59555,85;25701,00;Ok;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,12;26,10;0,00;25,50;Ok;0,00;-273,10;0,00;25,30;Ok;0,00;-273,10;0,00;26,90;Ok;0,00;-273,10;0,00;25,00;Ok
11.01.2014 23:45;;;0,13;-198,30;0,00;;;;;;25,60;72376,92;91401,66;59555,85;25701,00;Ok;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,55;26,10;0,00;25,50;Ok;0,00;-273,10;0,00;25,20;Ok;0,00;-273,10;0,00;26,80;Ok;0,00;-273,10;0,00;25,10;Ok
11.01.2014 23:50;;;0,10;-198,30;0,00;;;;;;25,50;72376,92;91401,66;59555,85;25701,00;Ok;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,42;26,00;0,00;25,30;Ok;0,00;-273,10;0,00;25,20;Ok;0,00;-273,10;0,00;26,80;Ok;0,00;-273,10;0,00;25,00;Ok
11.01.2014 23:55;;;0,08;-198,30;0,00;;;;;;25,60;72376,92;91401,66;59555,85;25701,00;Ok;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,35;26,00;0,00;25,30;Ok;0,00;-273,10;0,00;25,30;Ok;0,00;-273,10;0,00;26,70;Ok;0,00;-273,10;0,00;25,10;Ok
